tokenID,name,description,file_name,attributes[Stock],attributes[Screen],attributes[Figure],attributes[Pass],attributes[Knockout],attributes[Slug],attributes[Mark]
6705,Print #6705,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6705.gif,Kraft Sheet,Rosa Mesh,Hop,Smock Pass,Wink,Clear Slug,Ink Splash
6706,Print #6706,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6706.gif,Recycled Sheet,Bare Stock,Twirl,Flare Pass,Wink,Kerchief,Ink Splash
6707,Print #6707,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6707.gif,Kraft Sheet,Ember Dust,Kick,Open Plate,Calm,Bow,Clean Grip
6708,Print #6708,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6708.gif,Recycled Sheet,Rosa Mesh,Twirl,Sash Pass,Dots,Brim,Clean Grip
6709,Print #6709,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6709.gif,Blush Sheet,Navy Mesh,Stomp,Open Plate,Wink,Clear Slug,Clean Grip
6710,Print #6710,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6710.gif,Ice Sheet,Bare Stock,Kick,Open Plate,Grin,Clear Slug,Crop Marks
6711,Print #6711,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6711.gif,Lemon Sheet,Bare Stock,Stomp,Open Plate,Grin,Burst,Crop Marks
6712,Print #6712,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6712.gif,Kraft Sheet,Bare Stock,Pop,Open Plate,Wink,Clear Slug,Reg Ticks
6713,Print #6713,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6713.gif,Blush Sheet,Navy Mesh,Glide,Cuff Pass,Grin,Clear Slug,Reg Ticks
6714,Print #6714,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6714.gif,Lemon Sheet,Bare Stock,Twirl,Cuff Pass,Focus,Kerchief,Clean Grip
6715,Print #6715,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6715.gif,Ice Sheet,Gild Mist,Kick,Smock Pass,Shout,Bow,Reg Ticks
6716,Print #6716,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6716.gif,Fog Sheet,Bare Stock,Sway,Smock Pass,Dots,Kerchief,Reg Ticks
6717,Print #6717,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6717.gif,Cream Sheet,Gild Mist,Stomp,Wrap Pass,Shout,Brim,Ink Splash
6718,Print #6718,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6718.gif,Cream Sheet,Aqua Mesh,Glide,Smock Pass,Dots,Bow,Clean Grip
6719,Print #6719,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6719.gif,Blush Sheet,Bare Stock,Reach,Open Plate,Wink,Clear Slug,Clean Grip
6720,Print #6720,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6720.gif,Lemon Sheet,Rosa Mesh,Hop,Sash Pass,Shout,Clear Slug,Star Burst
6721,Print #6721,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6721.gif,Fog Sheet,Bare Stock,Stomp,Smock Pass,Wink,Bow,Reg Ticks
6722,Print #6722,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6722.gif,Lemon Sheet,Rosa Mesh,Twirl,Smock Pass,Wink,Kerchief,Clean Grip
6723,Print #6723,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6723.gif,Blush Sheet,Bare Stock,Kick,Bib Pass,Calm,Bow,Clean Grip
6724,Print #6724,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6724.gif,Fog Sheet,Bare Stock,Kick,Sash Pass,Grin,Kerchief,Clean Grip
6725,Print #6725,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6725.gif,Mint Sheet,Bare Stock,Kick,Open Plate,Grin,Burst,Clean Grip
6726,Print #6726,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6726.gif,Fog Sheet,Ember Dust,Glide,Open Plate,Focus,Kerchief,Reg Ticks
6727,Print #6727,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6727.gif,Fog Sheet,Aqua Mesh,Twirl,Flare Pass,Grin,Kerchief,Clean Grip
6728,Print #6728,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6728.gif,Mint Sheet,Ember Dust,Kick,Bib Pass,Calm,Burst,Star Burst
6729,Print #6729,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6729.gif,Cream Sheet,Gild Mist,Hop,Smock Pass,Grin,Bow,Reg Ticks
6730,Print #6730,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6730.gif,Fog Sheet,Rosa Mesh,Sway,Open Plate,Focus,Clear Slug,Clean Grip
6731,Print #6731,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6731.gif,Ice Sheet,Ember Dust,Hop,Flare Pass,Focus,Kerchief,Ink Splash
6732,Print #6732,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6732.gif,Fog Sheet,Aqua Mesh,Twirl,Open Plate,Grin,Bow,Crop Marks
6733,Print #6733,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6733.gif,Blush Sheet,Aqua Mesh,Glide,Smock Pass,Focus,Kerchief,Clean Grip
6734,Print #6734,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6734.gif,Fog Sheet,Gild Mist,Sway,Sash Pass,Calm,Clear Slug,Clean Grip
6735,Print #6735,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6735.gif,Ice Sheet,Bare Stock,Sway,Cuff Pass,Focus,Bow,Clean Grip
6736,Print #6736,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6736.gif,Cream Sheet,Rosa Mesh,Reach,Bib Pass,Wink,Brim,Ink Splash
6737,Print #6737,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6737.gif,Blush Sheet,Bare Stock,Kick,Bib Pass,Focus,Clear Slug,Ink Splash
6738,Print #6738,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6738.gif,Ice Sheet,Bare Stock,Reach,Bib Pass,Wink,Clear Slug,Ink Splash
6739,Print #6739,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6739.gif,Recycled Sheet,Ember Dust,Kick,Flare Pass,Shout,Clear Slug,Crop Marks
6740,Print #6740,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6740.gif,Recycled Sheet,Navy Mesh,Sway,Wrap Pass,Dots,Kerchief,Ink Splash
6741,Print #6741,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6741.gif,Ice Sheet,Aqua Mesh,Pop,Open Plate,Wink,Kerchief,Ink Splash
6742,Print #6742,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6742.gif,Mint Sheet,Aqua Mesh,Pop,Bib Pass,Shout,Clear Slug,Clean Grip
6743,Print #6743,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6743.gif,Blush Sheet,Bare Stock,Kick,Sash Pass,Focus,Kerchief,Reg Ticks
6744,Print #6744,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6744.gif,Recycled Sheet,Aqua Mesh,Hop,Flare Pass,Focus,Kerchief,Reg Ticks
6745,Print #6745,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6745.gif,Ice Sheet,Navy Mesh,Sway,Smock Pass,Wink,Kerchief,Clean Grip
6746,Print #6746,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6746.gif,Cream Sheet,Bare Stock,Kick,Sash Pass,Calm,Kerchief,Crop Marks
6747,Print #6747,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6747.gif,Lemon Sheet,Ember Dust,Pop,Flare Pass,Calm,Clear Slug,Star Burst
6748,Print #6748,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6748.gif,Ice Sheet,Aqua Mesh,Twirl,Sash Pass,Shout,Clear Slug,Ink Splash
6749,Print #6749,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6749.gif,Cream Sheet,Bare Stock,Hop,Flare Pass,Dots,Burst,Crop Marks
6750,Print #6750,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6750.gif,Mint Sheet,Bare Stock,Hop,Flare Pass,Dots,Bow,Ink Splash
6751,Print #6751,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6751.gif,Lemon Sheet,Ember Dust,Twirl,Bib Pass,Focus,Kerchief,Crop Marks
6752,Print #6752,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6752.gif,Cream Sheet,Aqua Mesh,Glide,Open Plate,Calm,Clear Slug,Star Burst
6753,Print #6753,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6753.gif,Kraft Sheet,Gild Mist,Glide,Flare Pass,Calm,Brim,Crop Marks
6754,Print #6754,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6754.gif,Cream Sheet,Rosa Mesh,Pop,Smock Pass,Grin,Clear Slug,Clean Grip
6755,Print #6755,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6755.gif,Mint Sheet,Aqua Mesh,Kick,Cuff Pass,Wink,Bow,Clean Grip
6756,Print #6756,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6756.gif,Blush Sheet,Aqua Mesh,Twirl,Smock Pass,Focus,Kerchief,Reg Ticks
6757,Print #6757,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6757.gif,Kraft Sheet,Bare Stock,Stomp,Open Plate,Shout,Burst,Crop Marks
6758,Print #6758,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6758.gif,Mint Sheet,Aqua Mesh,Pop,Bib Pass,Dots,Kerchief,Reg Ticks
6759,Print #6759,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6759.gif,Blush Sheet,Navy Mesh,Kick,Smock Pass,Dots,Burst,Ink Splash
6760,Print #6760,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6760.gif,Ice Sheet,Gild Mist,Hop,Wrap Pass,Shout,Bow,Reg Ticks
6761,Print #6761,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6761.gif,Ice Sheet,Gild Mist,Pop,Cuff Pass,Dots,Clear Slug,Ink Splash
6762,Print #6762,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6762.gif,Ice Sheet,Rosa Mesh,Reach,Smock Pass,Shout,Clear Slug,Clean Grip
6763,Print #6763,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6763.gif,Kraft Sheet,Ember Dust,Pop,Smock Pass,Wink,Clear Slug,Clean Grip
6764,Print #6764,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6764.gif,Ice Sheet,Aqua Mesh,Pop,Open Plate,Wink,Brim,Crop Marks
6765,Print #6765,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6765.gif,Cream Sheet,Gild Mist,Twirl,Wrap Pass,Dots,Clear Slug,Reg Ticks
6766,Print #6766,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6766.gif,Cream Sheet,Bare Stock,Reach,Cuff Pass,Focus,Burst,Clean Grip
6767,Print #6767,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6767.gif,Ice Sheet,Rosa Mesh,Glide,Cuff Pass,Wink,Clear Slug,Reg Ticks
6768,Print #6768,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6768.gif,Lemon Sheet,Rosa Mesh,Hop,Open Plate,Focus,Kerchief,Star Burst
6769,Print #6769,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6769.gif,Cream Sheet,Rosa Mesh,Kick,Bib Pass,Grin,Bow,Ink Splash
6770,Print #6770,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6770.gif,Mint Sheet,Navy Mesh,Stomp,Wrap Pass,Shout,Clear Slug,Clean Grip
6771,Print #6771,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6771.gif,Lemon Sheet,Gild Mist,Sway,Cuff Pass,Grin,Bow,Clean Grip
6772,Print #6772,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6772.gif,Recycled Sheet,Navy Mesh,Kick,Flare Pass,Focus,Brim,Ink Splash
6773,Print #6773,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6773.gif,Mint Sheet,Aqua Mesh,Sway,Open Plate,Shout,Clear Slug,Star Burst
6774,Print #6774,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6774.gif,Cream Sheet,Navy Mesh,Kick,Open Plate,Dots,Brim,Ink Splash
6775,Print #6775,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6775.gif,Fog Sheet,Rosa Mesh,Pop,Sash Pass,Wink,Clear Slug,Ink Splash
6776,Print #6776,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6776.gif,Mint Sheet,Bare Stock,Glide,Flare Pass,Shout,Kerchief,Clean Grip
6777,Print #6777,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6777.gif,Ice Sheet,Ember Dust,Sway,Bib Pass,Grin,Brim,Star Burst
6778,Print #6778,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6778.gif,Blush Sheet,Bare Stock,Sway,Wrap Pass,Dots,Brim,Ink Splash
6779,Print #6779,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6779.gif,Cream Sheet,Gild Mist,Kick,Wrap Pass,Calm,Kerchief,Clean Grip
6780,Print #6780,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6780.gif,Mint Sheet,Bare Stock,Reach,Flare Pass,Grin,Burst,Reg Ticks
6781,Print #6781,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6781.gif,Fog Sheet,Gild Mist,Hop,Smock Pass,Dots,Clear Slug,Clean Grip
6782,Print #6782,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6782.gif,Mint Sheet,Ember Dust,Hop,Sash Pass,Grin,Clear Slug,Star Burst
6783,Print #6783,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6783.gif,Mint Sheet,Aqua Mesh,Hop,Cuff Pass,Wink,Clear Slug,Clean Grip
6784,Print #6784,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6784.gif,Cream Sheet,Bare Stock,Stomp,Open Plate,Dots,Bow,Crop Marks
6785,Print #6785,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6785.gif,Ice Sheet,Bare Stock,Glide,Smock Pass,Focus,Clear Slug,Clean Grip
6786,Print #6786,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6786.gif,Kraft Sheet,Gild Mist,Pop,Cuff Pass,Grin,Burst,Ink Splash
6787,Print #6787,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6787.gif,Mint Sheet,Bare Stock,Sway,Sash Pass,Grin,Burst,Crop Marks
6788,Print #6788,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6788.gif,Fog Sheet,Rosa Mesh,Hop,Cuff Pass,Calm,Kerchief,Clean Grip
6789,Print #6789,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6789.gif,Ice Sheet,Bare Stock,Kick,Sash Pass,Calm,Kerchief,Clean Grip
6790,Print #6790,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6790.gif,Kraft Sheet,Navy Mesh,Hop,Flare Pass,Calm,Clear Slug,Ink Splash
6791,Print #6791,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6791.gif,Ice Sheet,Gild Mist,Reach,Bib Pass,Grin,Burst,Crop Marks
6792,Print #6792,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6792.gif,Ice Sheet,Gild Mist,Pop,Sash Pass,Shout,Burst,Crop Marks
6793,Print #6793,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6793.gif,Recycled Sheet,Rosa Mesh,Kick,Bib Pass,Dots,Bow,Star Burst
6794,Print #6794,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6794.gif,Recycled Sheet,Rosa Mesh,Hop,Bib Pass,Focus,Brim,Star Burst
6795,Print #6795,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6795.gif,Recycled Sheet,Aqua Mesh,Sway,Open Plate,Shout,Clear Slug,Crop Marks
6796,Print #6796,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6796.gif,Mint Sheet,Rosa Mesh,Pop,Open Plate,Shout,Clear Slug,Reg Ticks
6797,Print #6797,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6797.gif,Blush Sheet,Bare Stock,Sway,Sash Pass,Shout,Brim,Clean Grip
6798,Print #6798,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6798.gif,Cream Sheet,Rosa Mesh,Sway,Open Plate,Dots,Bow,Reg Ticks
6799,Print #6799,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6799.gif,Cream Sheet,Aqua Mesh,Twirl,Sash Pass,Shout,Bow,Clean Grip
6800,Print #6800,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6800.gif,Recycled Sheet,Aqua Mesh,Glide,Open Plate,Calm,Clear Slug,Ink Splash
6801,Print #6801,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6801.gif,Cream Sheet,Rosa Mesh,Sway,Smock Pass,Focus,Burst,Star Burst
6802,Print #6802,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6802.gif,Lemon Sheet,Rosa Mesh,Sway,Sash Pass,Dots,Clear Slug,Clean Grip
6803,Print #6803,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6803.gif,Cream Sheet,Rosa Mesh,Glide,Open Plate,Dots,Clear Slug,Crop Marks
6804,Print #6804,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6804.gif,Kraft Sheet,Bare Stock,Sway,Open Plate,Wink,Kerchief,Ink Splash
6805,Print #6805,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6805.gif,Cream Sheet,Bare Stock,Pop,Sash Pass,Calm,Clear Slug,Clean Grip
6806,Print #6806,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6806.gif,Recycled Sheet,Ember Dust,Sway,Wrap Pass,Focus,Clear Slug,Star Burst
6807,Print #6807,A looping risograph dancer from Risota. Spot ink. Misregister. One clock. Minted on Robinhood Chain.,6807.gif,Blush Sheet,Aqua Mesh,Pop,Cuff Pass,Dots,Clear Slug,Reg Ticks
