tokenID,name,description,file_name,attributes[Wove],attributes[Guilloche],attributes[Bust],attributes[Surcharge],attributes[Aspect],attributes[Device],attributes[Cancel]
6473,Perfin #6473,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6473.gif,Grey Wove,Sunburst,Warden,Carmine Bar,Stern,Medal,Mute Killer
6474,Perfin #6474,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6474.gif,Sage Wove,Lattice,Pilot,No Surcharge,Shout,Cockade,Circular Date
6475,Perfin #6475,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6475.gif,Grey Wove,Geometric Engine,Captain,Violet Oval,Stern,Bare Device,Mint Uncancelled
6476,Perfin #6476,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6476.gif,Azure Wove,Lattice,Mapper,Carmine Bar,Stern,Bare Device,Wavy Lines
6477,Perfin #6477,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6477.gif,Grey Wove,Lattice,Mapper,Violet Oval,Glance,Pipe,Wavy Lines
6478,Perfin #6478,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6478.gif,Lilac Wove,Rose Engine,Signal,Orange Triangle,Smile,Spectacles,Mint Uncancelled
6479,Perfin #6479,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6479.gif,Rose Wove,Geometric Engine,Warden,Violet Oval,Calm,Medal,Killer Bars
6480,Perfin #6480,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6480.gif,Buff Wove,Rose Engine,Warden,Violet Oval,Stern,Bare Device,Circular Date
6481,Perfin #6481,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6481.gif,Pearl Wove,Rose Engine,Keeper,No Surcharge,Calm,Goggles,Mint Uncancelled
6482,Perfin #6482,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6482.gif,Ivory Wove,Lattice,Captain,No Surcharge,Stern,Cockade,Wavy Lines
6483,Perfin #6483,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6483.gif,Azure Wove,Lattice,Pilot,No Surcharge,Glance,Bare Device,Killer Bars
6484,Perfin #6484,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6484.gif,Lilac Wove,Lattice,Clerk,Violet Oval,Calm,Bare Device,Mint Uncancelled
6485,Perfin #6485,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6485.gif,Lilac Wove,Wave Engine,Keeper,Carmine Bar,Smile,Cockade,Mint Uncancelled
6486,Perfin #6486,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6486.gif,Grey Wove,Sunburst,Mapper,No Surcharge,Calm,Medal,Mint Uncancelled
6487,Perfin #6487,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6487.gif,Ivory Wove,Geometric Engine,Signal,Prussian Band,Calm,Cockade,Circular Date
6488,Perfin #6488,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6488.gif,Ivory Wove,Rose Engine,Pilot,No Surcharge,Shout,Spectacles,Circular Date
6489,Perfin #6489,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6489.gif,Buff Wove,Rose Engine,Keeper,Carmine Bar,Smile,Medal,Circular Date
6490,Perfin #6490,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6490.gif,Ivory Wove,Rose Engine,Clerk,Prussian Band,Stern,Bare Device,Wavy Lines
6491,Perfin #6491,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6491.gif,Azure Wove,Wave Engine,Mapper,Violet Oval,Stern,Bare Device,Mint Uncancelled
6492,Perfin #6492,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6492.gif,Lilac Wove,Value Tablet,Pilot,Prussian Band,Shout,Goggles,Circular Date
6493,Perfin #6493,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6493.gif,Pearl Wove,Sunburst,Signal,Orange Triangle,Wink,Spectacles,Mute Killer
6494,Perfin #6494,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6494.gif,Pearl Wove,Geometric Engine,Keeper,Violet Oval,Smile,Bare Device,Wavy Lines
6495,Perfin #6495,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6495.gif,Pearl Wove,Lattice,Warden,Orange Triangle,Smile,Bare Device,Mute Killer
6496,Perfin #6496,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6496.gif,Sage Wove,Lattice,Captain,Prussian Band,Glance,Goggles,Circular Date
6497,Perfin #6497,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6497.gif,Grey Wove,Geometric Engine,Signal,Prussian Band,Shout,Medal,Mint Uncancelled
6498,Perfin #6498,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6498.gif,Grey Wove,Rose Engine,Clerk,Violet Oval,Stern,Medal,Circular Date
6499,Perfin #6499,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6499.gif,Rose Wove,Value Tablet,Warden,Carmine Bar,Stern,Medal,Mint Uncancelled
6500,Perfin #6500,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6500.gif,Lilac Wove,Sunburst,Captain,Violet Oval,Glance,Pipe,Mint Uncancelled
6501,Perfin #6501,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6501.gif,Grey Wove,Sunburst,Warden,Violet Oval,Stern,Goggles,Mint Uncancelled
6502,Perfin #6502,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6502.gif,Buff Wove,Rose Engine,Captain,Prussian Band,Stern,Spectacles,Mint Uncancelled
6503,Perfin #6503,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6503.gif,Grey Wove,Rose Engine,Clerk,Carmine Bar,Smile,Bare Device,Mint Uncancelled
6504,Perfin #6504,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6504.gif,Ivory Wove,Geometric Engine,Botanist,Carmine Bar,Smile,Pipe,Mint Uncancelled
6505,Perfin #6505,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6505.gif,Lilac Wove,Wave Engine,Botanist,Carmine Bar,Calm,Goggles,Mute Killer
6506,Perfin #6506,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6506.gif,Ivory Wove,Sunburst,Pilot,Orange Triangle,Wink,Bare Device,Circular Date
6507,Perfin #6507,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6507.gif,Sage Wove,Lattice,Keeper,Carmine Bar,Wink,Goggles,Mint Uncancelled
6508,Perfin #6508,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6508.gif,Pearl Wove,Rose Engine,Captain,Carmine Bar,Calm,Goggles,Wavy Lines
6509,Perfin #6509,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6509.gif,Buff Wove,Geometric Engine,Pilot,No Surcharge,Smile,Bare Device,Wavy Lines
6510,Perfin #6510,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6510.gif,Azure Wove,Lattice,Signal,No Surcharge,Wink,Goggles,Wavy Lines
6511,Perfin #6511,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6511.gif,Azure Wove,Wave Engine,Warden,No Surcharge,Glance,Pipe,Circular Date
6512,Perfin #6512,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6512.gif,Pearl Wove,Geometric Engine,Mapper,Prussian Band,Glance,Spectacles,Mint Uncancelled
6513,Perfin #6513,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6513.gif,Ivory Wove,Sunburst,Signal,Violet Oval,Stern,Spectacles,Wavy Lines
6514,Perfin #6514,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6514.gif,Sage Wove,Geometric Engine,Clerk,Orange Triangle,Smile,Cockade,Killer Bars
6515,Perfin #6515,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6515.gif,Grey Wove,Geometric Engine,Warden,No Surcharge,Shout,Bare Device,Mint Uncancelled
6516,Perfin #6516,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6516.gif,Pearl Wove,Wave Engine,Mapper,Prussian Band,Shout,Goggles,Mint Uncancelled
6517,Perfin #6517,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6517.gif,Rose Wove,Geometric Engine,Clerk,Orange Triangle,Calm,Cockade,Wavy Lines
6518,Perfin #6518,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6518.gif,Sage Wove,Rose Engine,Pilot,Prussian Band,Stern,Bare Device,Wavy Lines
6519,Perfin #6519,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6519.gif,Ivory Wove,Value Tablet,Pilot,Carmine Bar,Calm,Medal,Circular Date
6520,Perfin #6520,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6520.gif,Lilac Wove,Lattice,Botanist,No Surcharge,Calm,Spectacles,Wavy Lines
6521,Perfin #6521,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6521.gif,Grey Wove,Value Tablet,Keeper,No Surcharge,Stern,Bare Device,Circular Date
6522,Perfin #6522,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6522.gif,Lilac Wove,Wave Engine,Captain,Orange Triangle,Stern,Bare Device,Mint Uncancelled
6523,Perfin #6523,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6523.gif,Rose Wove,Sunburst,Botanist,Carmine Bar,Wink,Spectacles,Wavy Lines
6524,Perfin #6524,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6524.gif,Ivory Wove,Sunburst,Captain,Carmine Bar,Smile,Goggles,Mint Uncancelled
6525,Perfin #6525,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6525.gif,Lilac Wove,Geometric Engine,Keeper,Carmine Bar,Stern,Goggles,Mute Killer
6526,Perfin #6526,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6526.gif,Ivory Wove,Lattice,Keeper,No Surcharge,Smile,Cockade,Circular Date
6527,Perfin #6527,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6527.gif,Sage Wove,Rose Engine,Keeper,Orange Triangle,Stern,Cockade,Circular Date
6528,Perfin #6528,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6528.gif,Rose Wove,Lattice,Pilot,Carmine Bar,Shout,Spectacles,Circular Date
6529,Perfin #6529,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6529.gif,Rose Wove,Wave Engine,Clerk,Carmine Bar,Calm,Pipe,Mute Killer
6530,Perfin #6530,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6530.gif,Grey Wove,Lattice,Clerk,No Surcharge,Glance,Cockade,Wavy Lines
6531,Perfin #6531,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6531.gif,Lilac Wove,Geometric Engine,Captain,No Surcharge,Shout,Bare Device,Wavy Lines
6532,Perfin #6532,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6532.gif,Lilac Wove,Rose Engine,Botanist,Orange Triangle,Glance,Goggles,Circular Date
6533,Perfin #6533,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6533.gif,Buff Wove,Rose Engine,Captain,Prussian Band,Glance,Cockade,Mint Uncancelled
6534,Perfin #6534,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6534.gif,Azure Wove,Geometric Engine,Mapper,No Surcharge,Calm,Cockade,Mint Uncancelled
6535,Perfin #6535,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6535.gif,Azure Wove,Lattice,Pilot,No Surcharge,Calm,Cockade,Mint Uncancelled
6536,Perfin #6536,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6536.gif,Ivory Wove,Rose Engine,Signal,Prussian Band,Smile,Spectacles,Circular Date
6537,Perfin #6537,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6537.gif,Grey Wove,Wave Engine,Botanist,No Surcharge,Stern,Goggles,Wavy Lines
6538,Perfin #6538,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6538.gif,Azure Wove,Value Tablet,Keeper,Orange Triangle,Shout,Bare Device,Wavy Lines
6539,Perfin #6539,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6539.gif,Rose Wove,Lattice,Keeper,Prussian Band,Smile,Bare Device,Wavy Lines
6540,Perfin #6540,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6540.gif,Pearl Wove,Rose Engine,Clerk,Carmine Bar,Smile,Spectacles,Killer Bars
6541,Perfin #6541,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6541.gif,Buff Wove,Sunburst,Botanist,No Surcharge,Stern,Goggles,Circular Date
6542,Perfin #6542,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6542.gif,Pearl Wove,Wave Engine,Captain,No Surcharge,Calm,Spectacles,Wavy Lines
6543,Perfin #6543,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6543.gif,Lilac Wove,Rose Engine,Captain,Prussian Band,Wink,Pipe,Killer Bars
6544,Perfin #6544,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6544.gif,Buff Wove,Sunburst,Pilot,No Surcharge,Calm,Bare Device,Circular Date
6545,Perfin #6545,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6545.gif,Ivory Wove,Wave Engine,Mapper,Violet Oval,Smile,Medal,Circular Date
6546,Perfin #6546,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6546.gif,Lilac Wove,Value Tablet,Keeper,Prussian Band,Wink,Spectacles,Mint Uncancelled
6547,Perfin #6547,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6547.gif,Pearl Wove,Lattice,Mapper,Carmine Bar,Shout,Bare Device,Mute Killer
6548,Perfin #6548,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6548.gif,Azure Wove,Sunburst,Pilot,No Surcharge,Calm,Spectacles,Wavy Lines
6549,Perfin #6549,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6549.gif,Grey Wove,Value Tablet,Warden,Violet Oval,Glance,Bare Device,Mint Uncancelled
6550,Perfin #6550,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6550.gif,Buff Wove,Geometric Engine,Keeper,No Surcharge,Shout,Spectacles,Mint Uncancelled
6551,Perfin #6551,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6551.gif,Azure Wove,Value Tablet,Botanist,Orange Triangle,Calm,Pipe,Mute Killer
6552,Perfin #6552,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6552.gif,Lilac Wove,Rose Engine,Pilot,Violet Oval,Calm,Bare Device,Wavy Lines
6553,Perfin #6553,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6553.gif,Ivory Wove,Geometric Engine,Clerk,Prussian Band,Calm,Goggles,Mint Uncancelled
6554,Perfin #6554,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6554.gif,Sage Wove,Sunburst,Botanist,Orange Triangle,Stern,Bare Device,Wavy Lines
6555,Perfin #6555,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6555.gif,Rose Wove,Rose Engine,Keeper,No Surcharge,Smile,Goggles,Mute Killer
6556,Perfin #6556,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6556.gif,Azure Wove,Wave Engine,Pilot,No Surcharge,Calm,Medal,Circular Date
6557,Perfin #6557,A looping engraved postage stamp from Perfin. Intaglio hatch. Walking cancel. One clock. Free mint on Robinhood Chain.,6557.gif,Pearl Wove,Geometric Engine,Mapper,Prussian Band,Stern,Medal,Circular Date
