tokenID,name,description,file_name,attributes[Paper],attributes[Bloom],attributes[Visage],attributes[Gaze],attributes[Mark],attributes[Adorn]
5225,Inkling #5225,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5225.gif,Storm Grey,No bloom,Koi,Sleepy,Clean face,Ink Ribbon
5226,Inkling #5226,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5226.gif,Wine Paper,Silver Veil,Crane,Wink,Red Seal,Wash Hood
5227,Inkling #5227,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5227.gif,Wine Paper,Violet Haze,Moon,Lidded,Red Seal,Silk Bun
5228,Inkling #5228,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5228.gif,Wine Paper,Coral Glow,Cat,Wink,Ink Splash,Silk Bun
5229,Inkling #5229,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5229.gif,Rose Gold,Gold Wash,Hare,Ember,Clean face,Wash Hood
5230,Inkling #5230,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5230.gif,Peach Dusk,No bloom,Moon,Sleepy,Clean face,Soft Crown
5231,Inkling #5231,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5231.gif,Cream Rice,Teal Mist,Cat,Ember,Slow Drip,Bare head
5232,Inkling #5232,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5232.gif,Charcoal Wash,Teal Mist,Crane,Ember,Red Seal,Silk Bun
5233,Inkling #5233,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5233.gif,Celadon Garden,Silver Veil,Moon,Dew,Ink Splash,Bare head
5234,Inkling #5234,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5234.gif,Peach Dusk,Gold Wash,Hare,Ember,Red Seal,Wash Hood
5235,Inkling #5235,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5235.gif,Charcoal Wash,No bloom,Otter,Lidded,Slow Drip,Bare head
5236,Inkling #5236,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5236.gif,Wine Paper,Silver Veil,Fox,Wink,Brush Streak,Flow Hair
5237,Inkling #5237,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5237.gif,Celadon Garden,Teal Mist,Moth,Bright,Brush Streak,Silk Bun
5238,Inkling #5238,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5238.gif,Storm Grey,Gold Wash,Koi,Bright,Clean face,Wash Hood
5239,Inkling #5239,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5239.gif,Celadon Garden,No bloom,Koi,Dew,Red Seal,Soft Crown
5240,Inkling #5240,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5240.gif,Cream Rice,Gold Wash,Crane,Dew,Clean face,Silk Bun
5241,Inkling #5241,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5241.gif,Celadon Garden,Gold Wash,Hare,Lidded,Red Seal,Soft Crown
5242,Inkling #5242,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5242.gif,Peach Dusk,Violet Haze,Moon,Wink,Slow Drip,Wash Hood
5243,Inkling #5243,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5243.gif,Rose Gold,Gold Wash,Koi,Lidded,Clean face,Ink Ribbon
5244,Inkling #5244,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5244.gif,Wine Paper,No bloom,Fox,Bright,Clean face,Bare head
5245,Inkling #5245,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5245.gif,Storm Grey,Coral Glow,Moon,Ember,Ink Splash,Ink Ribbon
5246,Inkling #5246,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5246.gif,Rose Gold,Gold Wash,Fox,Wink,Clean face,Bare head
5247,Inkling #5247,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5247.gif,Cream Rice,Teal Mist,Fox,Bright,Slow Drip,Flow Hair
5248,Inkling #5248,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5248.gif,Celadon Garden,Silver Veil,Moon,Sleepy,Slow Drip,Flow Hair
5249,Inkling #5249,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5249.gif,Cream Rice,No bloom,Koi,Ember,Ink Splash,Flow Hair
5250,Inkling #5250,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5250.gif,Celadon Garden,Coral Glow,Otter,Bright,Clean face,Silk Bun
5251,Inkling #5251,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5251.gif,Indigo Night,Coral Glow,Cat,Dew,Slow Drip,Ink Ribbon
5252,Inkling #5252,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5252.gif,Indigo Night,Teal Mist,Fox,Bright,Brush Streak,Bare head
5253,Inkling #5253,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5253.gif,Peach Dusk,No bloom,Fox,Wink,Red Seal,Wash Hood
5254,Inkling #5254,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5254.gif,Charcoal Wash,Teal Mist,Cat,Lidded,Ink Splash,Ink Ribbon
5255,Inkling #5255,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5255.gif,Celadon Garden,Violet Haze,Otter,Bright,Slow Drip,Wash Hood
5256,Inkling #5256,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5256.gif,Charcoal Wash,No bloom,Hare,Bright,Red Seal,Soft Crown
5257,Inkling #5257,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5257.gif,Storm Grey,Gold Wash,Otter,Ember,Red Seal,Flow Hair
5258,Inkling #5258,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5258.gif,Rose Gold,Teal Mist,Koi,Ember,Slow Drip,Ink Ribbon
5259,Inkling #5259,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5259.gif,Rose Gold,Silver Veil,Moth,Bright,Ink Splash,Soft Crown
5260,Inkling #5260,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5260.gif,Wine Paper,No bloom,Cat,Wink,Red Seal,Flow Hair
5261,Inkling #5261,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5261.gif,Celadon Garden,Gold Wash,Koi,Lidded,Red Seal,Flow Hair
5262,Inkling #5262,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5262.gif,Celadon Garden,Silver Veil,Hare,Sleepy,Slow Drip,Silk Bun
5263,Inkling #5263,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5263.gif,Celadon Garden,No bloom,Hare,Bright,Ink Splash,Ink Ribbon
5264,Inkling #5264,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5264.gif,Cream Rice,No bloom,Fox,Ember,Ink Splash,Bare head
5265,Inkling #5265,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5265.gif,Storm Grey,Violet Haze,Cat,Wink,Red Seal,Ink Ribbon
5266,Inkling #5266,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5266.gif,Celadon Garden,Gold Wash,Hare,Wink,Slow Drip,Ink Ribbon
5267,Inkling #5267,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5267.gif,Indigo Night,Gold Wash,Koi,Lidded,Clean face,Bare head
5268,Inkling #5268,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5268.gif,Charcoal Wash,Silver Veil,Moon,Lidded,Red Seal,Wash Hood
5269,Inkling #5269,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5269.gif,Charcoal Wash,Teal Mist,Fox,Lidded,Clean face,Soft Crown
5270,Inkling #5270,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5270.gif,Peach Dusk,No bloom,Crane,Dew,Ink Splash,Silk Bun
5271,Inkling #5271,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5271.gif,Storm Grey,Coral Glow,Hare,Lidded,Ink Splash,Ink Ribbon
5272,Inkling #5272,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5272.gif,Charcoal Wash,Coral Glow,Moon,Ember,Red Seal,Ink Ribbon
5273,Inkling #5273,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5273.gif,Indigo Night,Violet Haze,Fox,Dew,Slow Drip,Bare head
5274,Inkling #5274,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5274.gif,Charcoal Wash,Teal Mist,Hare,Wink,Red Seal,Bare head
5275,Inkling #5275,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5275.gif,Storm Grey,Teal Mist,Moth,Lidded,Slow Drip,Ink Ribbon
5276,Inkling #5276,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5276.gif,Storm Grey,No bloom,Cat,Bright,Red Seal,Ink Ribbon
5277,Inkling #5277,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5277.gif,Peach Dusk,No bloom,Cat,Ember,Red Seal,Bare head
5278,Inkling #5278,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5278.gif,Rose Gold,Violet Haze,Koi,Lidded,Ink Splash,Bare head
5279,Inkling #5279,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5279.gif,Charcoal Wash,Teal Mist,Hare,Dew,Brush Streak,Silk Bun
5280,Inkling #5280,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5280.gif,Charcoal Wash,No bloom,Moth,Bright,Brush Streak,Flow Hair
5281,Inkling #5281,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5281.gif,Storm Grey,Gold Wash,Moth,Dew,Clean face,Flow Hair
5282,Inkling #5282,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5282.gif,Wine Paper,Teal Mist,Cat,Bright,Red Seal,Flow Hair
5283,Inkling #5283,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5283.gif,Storm Grey,No bloom,Crane,Lidded,Ink Splash,Silk Bun
5284,Inkling #5284,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5284.gif,Wine Paper,Silver Veil,Cat,Bright,Clean face,Bare head
5285,Inkling #5285,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5285.gif,Peach Dusk,Violet Haze,Otter,Lidded,Clean face,Silk Bun
5286,Inkling #5286,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5286.gif,Wine Paper,Teal Mist,Crane,Bright,Clean face,Soft Crown
5287,Inkling #5287,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5287.gif,Storm Grey,Teal Mist,Moon,Dew,Clean face,Bare head
5288,Inkling #5288,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5288.gif,Celadon Garden,Silver Veil,Cat,Lidded,Slow Drip,Ink Ribbon
5289,Inkling #5289,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5289.gif,Charcoal Wash,Coral Glow,Otter,Lidded,Clean face,Wash Hood
5290,Inkling #5290,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5290.gif,Indigo Night,Violet Haze,Moon,Dew,Clean face,Ink Ribbon
5291,Inkling #5291,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5291.gif,Storm Grey,Violet Haze,Fox,Wink,Brush Streak,Ink Ribbon
5292,Inkling #5292,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5292.gif,Wine Paper,Gold Wash,Moth,Lidded,Ink Splash,Bare head
5293,Inkling #5293,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5293.gif,Wine Paper,Violet Haze,Crane,Wink,Clean face,Soft Crown
5294,Inkling #5294,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5294.gif,Charcoal Wash,Violet Haze,Koi,Sleepy,Clean face,Wash Hood
5295,Inkling #5295,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5295.gif,Celadon Garden,Silver Veil,Moon,Wink,Clean face,Ink Ribbon
5296,Inkling #5296,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5296.gif,Wine Paper,Violet Haze,Moth,Wink,Red Seal,Silk Bun
5297,Inkling #5297,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5297.gif,Indigo Night,Silver Veil,Crane,Lidded,Clean face,Bare head
5298,Inkling #5298,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5298.gif,Rose Gold,Teal Mist,Moon,Ember,Red Seal,Ink Ribbon
5299,Inkling #5299,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5299.gif,Storm Grey,Gold Wash,Crane,Bright,Clean face,Wash Hood
5300,Inkling #5300,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5300.gif,Indigo Night,Violet Haze,Fox,Sleepy,Clean face,Flow Hair
5301,Inkling #5301,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5301.gif,Charcoal Wash,Violet Haze,Cat,Lidded,Brush Streak,Bare head
5302,Inkling #5302,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5302.gif,Peach Dusk,Gold Wash,Cat,Lidded,Brush Streak,Flow Hair
5303,Inkling #5303,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5303.gif,Celadon Garden,Gold Wash,Fox,Bright,Slow Drip,Soft Crown
5304,Inkling #5304,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5304.gif,Wine Paper,Silver Veil,Fox,Lidded,Slow Drip,Silk Bun
5305,Inkling #5305,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5305.gif,Charcoal Wash,Gold Wash,Crane,Sleepy,Ink Splash,Flow Hair
5306,Inkling #5306,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5306.gif,Wine Paper,Silver Veil,Fox,Bright,Ink Splash,Flow Hair
5307,Inkling #5307,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5307.gif,Celadon Garden,Gold Wash,Koi,Sleepy,Clean face,Flow Hair
5308,Inkling #5308,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5308.gif,Charcoal Wash,No bloom,Crane,Sleepy,Clean face,Bare head
5309,Inkling #5309,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5309.gif,Wine Paper,Violet Haze,Hare,Ember,Slow Drip,Soft Crown
5310,Inkling #5310,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5310.gif,Indigo Night,Silver Veil,Moon,Wink,Slow Drip,Flow Hair
5311,Inkling #5311,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5311.gif,Rose Gold,Violet Haze,Moon,Sleepy,Clean face,Bare head
5312,Inkling #5312,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5312.gif,Celadon Garden,Gold Wash,Fox,Ember,Brush Streak,Silk Bun
5313,Inkling #5313,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5313.gif,Celadon Garden,Silver Veil,Crane,Sleepy,Clean face,Flow Hair
5314,Inkling #5314,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5314.gif,Rose Gold,Teal Mist,Cat,Lidded,Ink Splash,Soft Crown
5315,Inkling #5315,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5315.gif,Rose Gold,Gold Wash,Moth,Bright,Slow Drip,Bare head
5316,Inkling #5316,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5316.gif,Storm Grey,Violet Haze,Cat,Lidded,Clean face,Soft Crown
5317,Inkling #5317,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5317.gif,Indigo Night,Gold Wash,Cat,Ember,Clean face,Bare head
5318,Inkling #5318,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5318.gif,Wine Paper,Silver Veil,Otter,Wink,Ink Splash,Flow Hair
5319,Inkling #5319,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5319.gif,Celadon Garden,Gold Wash,Crane,Bright,Red Seal,Soft Crown
5320,Inkling #5320,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5320.gif,Peach Dusk,Teal Mist,Fox,Ember,Brush Streak,Silk Bun
5321,Inkling #5321,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5321.gif,Cream Rice,Gold Wash,Cat,Sleepy,Ink Splash,Ink Ribbon
5322,Inkling #5322,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5322.gif,Storm Grey,Teal Mist,Koi,Lidded,Clean face,Bare head
5323,Inkling #5323,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5323.gif,Indigo Night,Teal Mist,Otter,Wink,Clean face,Silk Bun
5324,Inkling #5324,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5324.gif,Charcoal Wash,Teal Mist,Otter,Lidded,Slow Drip,Bare head
5325,Inkling #5325,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5325.gif,Peach Dusk,Violet Haze,Fox,Sleepy,Red Seal,Flow Hair
5326,Inkling #5326,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5326.gif,Rose Gold,Violet Haze,Fox,Lidded,Clean face,Flow Hair
5327,Inkling #5327,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5327.gif,Cream Rice,Gold Wash,Crane,Dew,Clean face,Flow Hair
5328,Inkling #5328,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5328.gif,Celadon Garden,Silver Veil,Moon,Bright,Red Seal,Bare head
5329,Inkling #5329,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5329.gif,Storm Grey,Teal Mist,Crane,Ember,Clean face,Silk Bun
5330,Inkling #5330,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5330.gif,Rose Gold,No bloom,Koi,Ember,Clean face,Bare head
5331,Inkling #5331,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5331.gif,Indigo Night,Coral Glow,Moth,Bright,Clean face,Soft Crown
5332,Inkling #5332,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5332.gif,Celadon Garden,Coral Glow,Koi,Dew,Ink Splash,Ink Ribbon
5333,Inkling #5333,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5333.gif,Storm Grey,Violet Haze,Cat,Lidded,Red Seal,Silk Bun
5334,Inkling #5334,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5334.gif,Rose Gold,Violet Haze,Cat,Dew,Slow Drip,Flow Hair
5335,Inkling #5335,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5335.gif,Cream Rice,No bloom,Otter,Ember,Clean face,Flow Hair
5336,Inkling #5336,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5336.gif,Indigo Night,Teal Mist,Cat,Wink,Clean face,Silk Bun
5337,Inkling #5337,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5337.gif,Rose Gold,Silver Veil,Moon,Wink,Red Seal,Silk Bun
5338,Inkling #5338,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5338.gif,Storm Grey,No bloom,Otter,Lidded,Slow Drip,Flow Hair
5339,Inkling #5339,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5339.gif,Storm Grey,No bloom,Otter,Ember,Clean face,Silk Bun
5340,Inkling #5340,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5340.gif,Indigo Night,Silver Veil,Koi,Bright,Brush Streak,Wash Hood
5341,Inkling #5341,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5341.gif,Rose Gold,No bloom,Hare,Sleepy,Ink Splash,Bare head
5342,Inkling #5342,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5342.gif,Cream Rice,Coral Glow,Moon,Ember,Red Seal,Flow Hair
5343,Inkling #5343,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5343.gif,Celadon Garden,Coral Glow,Fox,Ember,Brush Streak,Ink Ribbon
5344,Inkling #5344,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5344.gif,Storm Grey,Silver Veil,Otter,Sleepy,Ink Splash,Ink Ribbon
5345,Inkling #5345,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5345.gif,Rose Gold,Teal Mist,Moon,Wink,Red Seal,Soft Crown
5346,Inkling #5346,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5346.gif,Rose Gold,No bloom,Moth,Dew,Ink Splash,Bare head
