tokenID,name,description,file_name,attributes[Field],attributes[Pelt],attributes[Mug],attributes[Hat],attributes[Wrap],attributes[Charm]
4770,Foxin #4770,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4770.gif,Peach,Snow,Sleepy,Beanie,None,Lantern
4771,Foxin #4771,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4771.gif,Snow,Maple,Heart,Beanie,Bell,None
4772,Foxin #4772,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4772.gif,Snow,Maple,Sparkly,Flower,Bandana,Acorn
4773,Foxin #4773,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4773.gif,Dusk,Snow,Sparkly,Beret,Bell,Leaf
4774,Foxin #4774,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4774.gif,Hearth,Maple,Sleepy,Flower,Bandana,Leaf
4775,Foxin #4775,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4775.gif,Dusk,Snow,Sparkly,Flower,None,None
4776,Foxin #4776,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4776.gif,Dusk,Dusk,Grin,Cap,Bandana,None
4777,Foxin #4777,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4777.gif,Peach,Maple,Heart,Cap,None,Lantern
4778,Foxin #4778,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4778.gif,Snow,Dusk,Normal,Beanie,Bell,Leaf
4779,Foxin #4779,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4779.gif,Peach,Snow,Sleepy,Cap,Scarf,None
4780,Foxin #4780,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4780.gif,Dusk,Dusk,Normal,Flower,Bell,Lantern
4781,Foxin #4781,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4781.gif,Dusk,Snow,Normal,Flower,Bandana,Leaf
4782,Foxin #4782,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4782.gif,Hearth,Maple,Wink,Leaf,Bell,None
4783,Foxin #4783,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4783.gif,Dusk,Snow,Pout,Cap,None,Lantern
4784,Foxin #4784,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4784.gif,Peach,Maple,Blep,None,Bell,Leaf
4785,Foxin #4785,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4785.gif,Snow,Snow,Wink,Beret,Scarf,Acorn
4786,Foxin #4786,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4786.gif,Peach,Maple,Wink,Beret,Scarf,Leaf
4787,Foxin #4787,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4787.gif,Snow,Maple,Heart,Bow,None,Acorn
4788,Foxin #4788,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4788.gif,Peach,Dusk,Blep,Flower,Scarf,None
4789,Foxin #4789,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4789.gif,Snow,Dusk,Wink,Leaf,None,None
4790,Foxin #4790,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4790.gif,Dusk,Maple,Heart,None,Bell,Leaf
4791,Foxin #4791,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4791.gif,Snow,Snow,Sleepy,None,Bell,Leaf
4792,Foxin #4792,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4792.gif,Snow,Maple,Grin,Beanie,Bandana,Acorn
4793,Foxin #4793,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4793.gif,Peach,Snow,Grin,Cap,Bandana,Acorn
4794,Foxin #4794,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4794.gif,Dusk,Maple,Normal,None,Bandana,Acorn
4795,Foxin #4795,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4795.gif,Dusk,Dusk,Pout,Leaf,Scarf,Acorn
4796,Foxin #4796,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4796.gif,Snow,Snow,Sleepy,Beret,Bandana,Lantern
4797,Foxin #4797,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4797.gif,Snow,Dusk,Pout,Flower,Bell,None
4798,Foxin #4798,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4798.gif,Dusk,Snow,Heart,Beanie,Bell,Acorn
4799,Foxin #4799,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4799.gif,Hearth,Snow,Heart,None,None,Acorn
4800,Foxin #4800,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4800.gif,Hearth,Maple,Sparkly,Beret,Scarf,Acorn
4801,Foxin #4801,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4801.gif,Dusk,Dusk,Normal,Bow,Bell,Lantern
4802,Foxin #4802,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4802.gif,Peach,Maple,Normal,Beanie,Scarf,Leaf
4803,Foxin #4803,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4803.gif,Snow,Snow,Sleepy,Flower,Bandana,None
4804,Foxin #4804,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4804.gif,Hearth,Dusk,Normal,Flower,Bandana,Lantern
4805,Foxin #4805,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4805.gif,Dusk,Maple,Sparkly,None,Bandana,Lantern
4806,Foxin #4806,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4806.gif,Dusk,Dusk,Grin,Flower,Bandana,Leaf
4807,Foxin #4807,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4807.gif,Snow,Dusk,Sparkly,None,Scarf,None
4808,Foxin #4808,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4808.gif,Snow,Snow,Blep,Beanie,Scarf,None
4809,Foxin #4809,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4809.gif,Hearth,Snow,Sleepy,Leaf,Scarf,Lantern
4810,Foxin #4810,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4810.gif,Dusk,Maple,Grin,Beanie,Bell,Lantern
4811,Foxin #4811,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4811.gif,Hearth,Maple,Sleepy,Flower,Scarf,Leaf
4812,Foxin #4812,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4812.gif,Snow,Maple,Grin,Beret,Bell,None
4813,Foxin #4813,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4813.gif,Peach,Snow,Pout,None,Bandana,Acorn
4814,Foxin #4814,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4814.gif,Hearth,Snow,Normal,Bow,Scarf,None
4815,Foxin #4815,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4815.gif,Snow,Dusk,Normal,Bow,Scarf,None
4816,Foxin #4816,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4816.gif,Dusk,Maple,Pout,Beret,Scarf,Acorn
4817,Foxin #4817,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4817.gif,Peach,Snow,Wink,Beanie,Bandana,Lantern
4818,Foxin #4818,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4818.gif,Dusk,Maple,Blep,Flower,Scarf,Lantern
4819,Foxin #4819,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4819.gif,Peach,Maple,Sparkly,Beret,Scarf,Lantern
4820,Foxin #4820,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4820.gif,Peach,Maple,Sparkly,Leaf,Bandana,None
4821,Foxin #4821,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4821.gif,Hearth,Maple,Grin,Leaf,Bell,Acorn
4822,Foxin #4822,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4822.gif,Peach,Maple,Sparkly,Cap,Bandana,Leaf
4823,Foxin #4823,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4823.gif,Hearth,Maple,Pout,Flower,None,Acorn
4824,Foxin #4824,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4824.gif,Hearth,Maple,Blep,Beanie,Bell,Leaf
4825,Foxin #4825,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4825.gif,Peach,Snow,Sleepy,Flower,None,Lantern
4826,Foxin #4826,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4826.gif,Peach,Maple,Wink,Flower,None,Lantern
4827,Foxin #4827,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4827.gif,Dusk,Maple,Normal,Beanie,Bell,Leaf
4828,Foxin #4828,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4828.gif,Peach,Maple,Grin,Beret,Bell,Lantern
4829,Foxin #4829,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4829.gif,Peach,Maple,Heart,Bow,Scarf,Lantern
4830,Foxin #4830,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4830.gif,Hearth,Dusk,Grin,Cap,Scarf,Acorn
4831,Foxin #4831,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4831.gif,Dusk,Snow,Sleepy,None,Bandana,Acorn
4832,Foxin #4832,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4832.gif,Snow,Snow,Pout,Flower,Scarf,Leaf
4833,Foxin #4833,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4833.gif,Hearth,Snow,Wink,Flower,None,Leaf
4834,Foxin #4834,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4834.gif,Peach,Snow,Grin,Cap,Bell,Acorn
4835,Foxin #4835,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4835.gif,Snow,Snow,Grin,Bow,None,None
4836,Foxin #4836,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4836.gif,Peach,Snow,Wink,Cap,Scarf,None
4837,Foxin #4837,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4837.gif,Peach,Maple,Sleepy,Beanie,Bandana,Acorn
4838,Foxin #4838,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4838.gif,Dusk,Snow,Heart,Leaf,Scarf,Acorn
4839,Foxin #4839,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4839.gif,Dusk,Maple,Blep,None,Bell,None
4840,Foxin #4840,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4840.gif,Hearth,Dusk,Grin,Beanie,Scarf,Acorn
4841,Foxin #4841,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4841.gif,Dusk,Maple,Blep,Beanie,Scarf,Lantern
4842,Foxin #4842,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4842.gif,Hearth,Snow,Normal,Beret,Scarf,Lantern
4843,Foxin #4843,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4843.gif,Dusk,Snow,Blep,None,Bell,Lantern
4844,Foxin #4844,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4844.gif,Snow,Maple,Wink,Beanie,Bell,Acorn
4845,Foxin #4845,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4845.gif,Hearth,Snow,Pout,Beanie,Bandana,None
4846,Foxin #4846,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4846.gif,Snow,Dusk,Blep,Beret,None,Acorn
4847,Foxin #4847,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4847.gif,Peach,Snow,Normal,Bow,Bandana,Acorn
4848,Foxin #4848,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4848.gif,Snow,Maple,Blep,Flower,None,Leaf
4849,Foxin #4849,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4849.gif,Snow,Snow,Wink,Beret,Bell,Leaf
4850,Foxin #4850,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4850.gif,Hearth,Maple,Heart,None,Scarf,None
4851,Foxin #4851,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4851.gif,Snow,Maple,Normal,Flower,None,Lantern
4852,Foxin #4852,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4852.gif,Dusk,Dusk,Blep,Beanie,None,None
4853,Foxin #4853,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4853.gif,Snow,Maple,Wink,Cap,Bell,None
4854,Foxin #4854,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4854.gif,Hearth,Snow,Sleepy,Leaf,Bell,Acorn
4855,Foxin #4855,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4855.gif,Snow,Snow,Normal,Beret,Bandana,Acorn
4856,Foxin #4856,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4856.gif,Peach,Dusk,Pout,Leaf,Bandana,Acorn
4857,Foxin #4857,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4857.gif,Peach,Snow,Pout,Leaf,Bandana,None
4858,Foxin #4858,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4858.gif,Peach,Dusk,Normal,Bow,Bandana,Leaf
4859,Foxin #4859,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4859.gif,Hearth,Dusk,Sleepy,Beret,Scarf,None
4860,Foxin #4860,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4860.gif,Hearth,Snow,Heart,Cap,Scarf,Lantern
4861,Foxin #4861,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4861.gif,Dusk,Snow,Grin,Beret,Bell,Leaf
4862,Foxin #4862,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4862.gif,Dusk,Dusk,Wink,Bow,None,Acorn
4863,Foxin #4863,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4863.gif,Peach,Maple,Blep,Leaf,Bell,Leaf
4864,Foxin #4864,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4864.gif,Dusk,Maple,Grin,Leaf,Bell,None
4865,Foxin #4865,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4865.gif,Peach,Maple,Normal,Flower,Bandana,Leaf
4866,Foxin #4866,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4866.gif,Snow,Dusk,Grin,Beanie,Bandana,None
4867,Foxin #4867,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4867.gif,Dusk,Snow,Blep,Flower,Scarf,Acorn
4868,Foxin #4868,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4868.gif,Peach,Snow,Normal,Flower,Bell,Acorn
4869,Foxin #4869,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4869.gif,Hearth,Dusk,Sleepy,Leaf,None,None
4870,Foxin #4870,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4870.gif,Peach,Maple,Grin,Leaf,Bell,None
4871,Foxin #4871,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4871.gif,Peach,Snow,Sleepy,Beret,Bell,Leaf
4872,Foxin #4872,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4872.gif,Peach,Snow,Grin,Beret,Scarf,None
4873,Foxin #4873,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4873.gif,Peach,Dusk,Sleepy,Flower,Scarf,Lantern
4874,Foxin #4874,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4874.gif,Hearth,Maple,Grin,Beanie,None,Lantern
4875,Foxin #4875,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4875.gif,Peach,Snow,Grin,Cap,Bandana,Leaf
4876,Foxin #4876,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4876.gif,Dusk,Maple,Normal,Flower,Bandana,None
4877,Foxin #4877,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4877.gif,Snow,Dusk,Blep,Bow,Bandana,None
4878,Foxin #4878,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4878.gif,Peach,Maple,Heart,Beret,Scarf,Leaf
4879,Foxin #4879,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4879.gif,Dusk,Maple,Sparkly,Beret,Bandana,Lantern
4880,Foxin #4880,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4880.gif,Hearth,Maple,Wink,Beret,Bell,None
4881,Foxin #4881,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4881.gif,Snow,Dusk,Wink,None,Scarf,Acorn
4882,Foxin #4882,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4882.gif,Hearth,Maple,Pout,Bow,Scarf,None
4883,Foxin #4883,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4883.gif,Snow,Maple,Wink,Beanie,Bandana,Leaf
4884,Foxin #4884,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4884.gif,Hearth,Maple,Sleepy,Leaf,Bell,None
4885,Foxin #4885,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4885.gif,Snow,Maple,Pout,Beanie,Bell,Leaf
4886,Foxin #4886,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4886.gif,Snow,Dusk,Normal,None,Scarf,Leaf
4887,Foxin #4887,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4887.gif,Hearth,Maple,Sleepy,Leaf,Scarf,Leaf
4888,Foxin #4888,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4888.gif,Snow,Dusk,Normal,Bow,Bandana,Leaf
4889,Foxin #4889,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4889.gif,Dusk,Dusk,Pout,Cap,None,Acorn
4890,Foxin #4890,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4890.gif,Dusk,Snow,Blep,None,Bell,Leaf
4891,Foxin #4891,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4891.gif,Peach,Snow,Wink,Flower,Bell,Acorn
4892,Foxin #4892,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4892.gif,Dusk,Maple,Sparkly,Beret,Scarf,Acorn
4893,Foxin #4893,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4893.gif,Dusk,Dusk,Sleepy,Beanie,Bandana,None
4894,Foxin #4894,A looping bold-graphic fox from Foxins. Three pelts. One sticker. One clock. Minted on Base.,4894.gif,Hearth,Snow,Sparkly,Flower,Bell,Acorn
